Nationality,Department,Program,2019,2019.1,2019.2,2020,2020.1,2020.2,2021,2021.1,2021.2,2022,2022.1,2022.2,Unnamed: 15,Unnamed: 16,Unnamed: 17
Maldivian,Government,,*,0,0,*,0,0,0,0,0,*,0,0,0,0,0
Maldivian,Government,,0,0,0,0,0,0,0,0,0,*,0,0,*,*,*
Maldivian,International Development,,*,*,0,*,*,0,*,*,0,0,0,0,*,0,0
Maldivian,International Development,,*,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Maldivian,Law School,,0,0,0,*,*,*,*,0,0,*,0,0,0,0,0
Maldivian,Law School,,*,*,0,0,0,0,*,*,*,0,0,0,0,0,0
Maldivian,Management,,*,*,*,0,0,0,*,*,*,*,0,0,0,0,0
Maldivian,Mathematics Psychologic..,,0,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Maldivian,Mathematics Psychologic..,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Maldivian,School of Public Policy,,*,0,0,0,0,0,*,0,0,*,*,0,*,*,0
Maldivian,Social Policy,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Maldivian,Social Policy,,0,0,0,0,0,0,*,*,0,*,*,0,*,*,*
Maldivian,Sociology,,0,0,0,0,0,0,*,*,0,0,0,0,*,0,0
Maldivian,Sociology,,*,*,0,*,0,0,*,*,*,*,0,0,*,0,0
Maldivian,Statistics,,*,0,0,0,0,0,0,0,0,*,*,*,0,0,0
Malian,Accounting,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malian,Accounting,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Malian,Finance,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Malian,Finance,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Malian,Gender Studies,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Malian,Government,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Malian,International Development,,0,0,0,0,0,0,0,0,0,*,0,0,*,*,0
Malian,International Development,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Malian,Management Social Policy,,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Malian,Management Social Policy,,0,0,0,*,*,*,0,0,0,0,0,0,*,0,0
Maltese,Anthropology,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Maltese,Economic History,,*,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Maltese,Economic History,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Maltese,Economics,,0,0,0,0,0,0,0,0,0,*,0,0,*,*,0
Maltese,Economics,,0,0,0,0,0,0,*,*,0,*,*,0,0,0,0
Maltese,European Institute,,0,0,0,0,0,0,*,*,*,0,0,0,0,0,0
Maltese,Finance,,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*
Maltese,Finance,,*,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Maltese,Geography and Environment,,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Maltese,Geography and Environment,,*,0,0,0,0,0,0,0,0,*,*,*,*,0,0
Maltese,Government,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Maltese,Government,,0,0,0,0,0,0,*,*,*,*,0,0,*,0,0
Maltese,International History,,*,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Maltese,International History,,0,0,0,0,0,0,*,*,*,0,0,*,*,*,0
Maltese,International Relations,,0,0,0,0,0,0,*,0,0,*,*,*,0,0,0
Maltese,International Relations,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Maltese,Law School,,*,*,*,0,0,0,0,0,0,*,0,0,*,0,0
Maltese,Law School,,7,0,0,5,*,0,*,0,0,*,*,*,*,0,0
Maltese,Management,,*,*,0,*,0,0,*,0,0,0,0,0,*,0,0
Maltese,Management,,*,*,0,*,0,0,6,*,*,0,0,0,*,0,0
Maltese,Mathematics,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Maltese,Mathematics,,0,0,0,*,*,0,*,0,0,0,0,0,0,0,0
Maltese,"Philosophy, .. Psychologic..",,0,0,0,0,0,0,*,*,*,0,0,0,0,0,0
Maltese,"Philosophy, .. Psychologic..",,0,0,0,*,*,*,*,0,0,*,0,0,*,0,0
Maltese,Social Policy,,0,0,0,0,0,0,*,0,0,*,*,0,*,0,0
Maltese,Social Policy,,*,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Maltese,Sociology,,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0
Maltese,Sociology,,0,0,0,0,0,0,*,0,0,*,*,0,*,0,0
Maltese,Statistics,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Maltese,Statistics,,*,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Mauritanian,Accounting,,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Mauritanian,Accounting,,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0
Mauritanian,Economics,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritanian,European Institute,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Mauritanian,Finance,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Mauritanian,International Development,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Mauritanian,Law School Management,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Mauritanian,Law School Management,,*,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Mauritanian,"Philosophy, .. School of Pu..",,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Mauritanian,"Philosophy, .. School of Pu..",,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0
Mauritanian,Social Policy,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Mauritanian,Statistics,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Mauritian,Accounting,,8,0,0,*,*,0,5,0,0,10,*,*,8,*,*
Mauritian,Accounting,,0,0,0,*,0,0,0,0,0,0,0,0,*,*,*
Mauritian,Anthropology,,*,0,0,*,*,0,*,0,0,*,*,*,0,0,0
Mauritian,Economic Hi..,,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Mauritian,Economics,,7,0,0,6,0,0,7,*,0,11,0,0,7,0,0
Mauritian,Economics,,*,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Mauritian,European Institute,,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Mauritian,Finance,,*,*,*,*,0,0,*,*,*,*,0,0,7,*,*
Mauritian,Finance,,11,0,0,15,*,0,*,*,0,*,*,0,*,0,0
Mauritian,Gender Studies,,0,0,0,*,*,*,0,0,0,0,0,0,0,0,0
Mauritian,Geography and Environment,,*,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Mauritian,Geography and Environment,,*,*,*,*,*,*,*,0,0,*,0,0,*,0,0
Mauritian,Government,,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Mauritian,Government,,0,0,0,*,*,0,*,*,*,0,0,0,0,0,0
Mauritian,International Development,,0,0,0,0,0,0,*,*,0,0,0,0,*,0,0
Mauritian,International Development,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritian,International Relations,,*,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Mauritian,International Relations,,0,0,0,0,0,0,0,0,0,*,*,*,*,*,0
Mauritian,Language C..,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Mauritian,Law School,,7,0,0,10,*,*,9,*,*,5,0,0,7,0,0
Mauritian,Law School,,*,*,0,*,*,0,*,*,0,*,*,*,*,*,*
Mauritian,Management,,*,*,*,*,0,0,*,0,0,*,0,0,*,*,*
Mauritian,Management,,*,*,0,7,*,*,5,*,0,*,*,0,5,*,0
Mauritian,Mathematics,,5,0,0,*,0,0,*,0,0,10,0,0,*,0,0
Mauritian,Mathematics,,0,0,0,*,0,0,*,0,0,0,0,0,*,0,0
Mauritian,Media and Communications,,*,*,0,0,0,0,*,*,*,*,*,*,0,0,0
Mauritian,Methodology,,*,0,0,0,0,0,0,0,0,*,*,0,*,*,0
Mauritian,"Philosophy, ..",,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Mauritian,Psychological and Behavio..,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauritian,Psychological and Behavio..,,*,*,*,*,*,*,*,0,0,*,0,0,0,0,0
Mauritian,School of Public Policy,,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0
Mauritian,Social Policy,,*,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Mauritian,Social Policy,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Mauritian,Sociology,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Mauritian,Sociology,,0,0,0,0,0,0,0,0,0,*,*,0,*,*,*
Mauritian,Statistics,,9,0,0,6,0,0,9,0,0,9,0,0,7,0,0
Mauritian,Statistics,,*,*,*,*,*,0,*,*,*,*,0,0,0,0,0
Mexican,Accounting,,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Mexican,Anthropology,,0,0,0,*,0,0,*,0,0,*,*,0,0,0,0
Mexican,Anthropology,,*,0,0,*,*,0,*,*,*,*,*,0,*,*,0
Mexican,Economic History,,*,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Mexican,Economic History,,5,*,*,*,0,0,*,*,0,*,*,*,0,0,0
Mexican,Economics,,*,0,0,*,0,0,5,0,0,*,0,0,*,0,0
Mexican,Economics,,16,5,*,5,*,*,9,0,0,*,*,0,9,6,*
Mexican,European Institute,,8,*,*,*,*,*,*,*,*,*,0,0,*,*,0
Mexican,Finance,,*,0,0,*,0,0,*,0,0,*,0,0,5,0,0
Mexican,Finance,,9,0,0,10,*,0,19,*,0,9,*,0,10,*,0
Mexican,Gender Studies,,8,*,0,5,*,*,12,7,*,10,7,*,22,13,7
Mexican,Geography and Environment,,*,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Mexican,Geography and Environment,,27,5,*,22,12,*,21,9,*,31,12,*,27,10,*
Mexican,Government,,12,*,*,8,*,*,*,0,0,5,0,0,7,0,0
Mexican,Government,,48,15,9,25,10,*,23,8,*,24,8,*,14,5,*
Mexican,Health Policy,,*,*,0,5,*,*,5,*,*,*,*,*,5,*,*
Mexican,International Development,,22,7,*,13,7,*,25,14,9,22,12,5,22,11,5
Mexican,International History,,*,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Mexican,International History,,5,*,*,0,0,0,0,0,0,6,*,0,*,*,0
Mexican,International Relations,,*,0,0,*,*,0,*,0,0,*,0,0,5,0,0
Mexican,International Relations,,14,5,*,8,*,0,7,*,*,5,*,0,7,*,*
Mexican,Language C..,,*,0,0,*,0,0,0,0,0,0,0,0,*,*,*
Mexican,Law School,,0,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Mexican,Law School,,29,8,*,34,14,*,45,22,7,35,6,*,19,6,*
Mexican,Management,,5,*,0,0,0,0,*,0,0,*,0,0,*,0,0
Mexican,Management,,16,*,*,7,*,*,27,9,0,15,*,*,12,*,*
Mexican,Mathematics,,*,0,0,*,0,0,0,0,0,*,0,0,*,0,0
Mexican,Mathematics,,*,*,0,*,*,0,*,*,*,0,0,0,*,*,*
Mexican,Media and Communications,,8,*,0,14,7,*,*,*,*,5,*,*,12,6,0
Mexican,Methodology,,9,*,*,11,*,*,7,*,0,11,10,*,8,*,*
Mexican,"Philosophy, Logic and Scientific Method",,*,0,0,*,*,*,6,0,0,5,0,0,5,0,0
Mexican,"Philosophy, Logic and Scientific Method",,7,*,0,*,*,*,*,*,*,*,*,*,*,0,0
Mexican,Psychological and Behavio..,,0,0,0,*,0,0,*,0,0,*,0,0,0,0,0
Mexican,Psychological and Behavio..,,6,*,*,12,*,*,15,5,*,10,*,*,13,5,*
Mexican,School of Public Policy,,25,16,*,25,14,*,19,13,*,19,14,6,27,15,5
Mexican,Social Policy,,0,0,0,*,0,0,*,0,0,0,0,0,5,0,0
Mexican,Social Policy,,25,8,*,16,8,*,9,7,*,19,9,*,11,8,*
Mexican,Sociology,,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0
Mexican,Sociology,,17,7,*,14,8,*,14,6,0,22,10,*,20,9,5
Mexican,Statistics,,0,0,0,*,0,0,*,0,0,5,*,*,*,0,0
Mexican,Statistics,,14,*,0,15,*,*,8,0,0,9,*,0,12,*,0
Moldovan,Accounting,,*,0,0,*,0,0,*,0,0,0,0,0,*,0,0
Moldovan,Accounting,,0,0,0,0,0,0,*,0,0,*,*,0,0,0,0
Moldovan,Economics European In..,,*,0,0,0,0,0,*,*,*,0,0,0,0,0,0
Moldovan,Economics European In..,,0,0,0,0,0,0,*,*,0,*,*,0,*,*,0
Moldovan,Finance,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moldovan,Finance,,0,0,0,*,0,0,*,0,0,*,0,0,0,0,0
Moldovan,Geography and Environment,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Moldovan,Geography and Environment,,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0
Moldovan,Government,,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Moldovan,Government,,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Moldovan,International Development,,*,0,0,*,*,*,0,0,0,*,0,0,*,0,0
Moldovan,International Development,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Moldovan,International Relations,,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0
Moldovan,International Relations,,*,0,0,0,0,0,*,*,0,*,*,*,0,0,0
Moldovan,Language C..,,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0
Moldovan,Law School,,*,0,0,0,0,0,*,*,0,0,0,0,*,0,0
Moldovan,Law School,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Moldovan,Management,,*,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Moldovan,Management,,0,0,0,*,*,0,0,0,0,*,*,0,*,*,0
Moldovan,Mathematics,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Moldovan,Media and Communications,,*,*,0,*,0,0,0,0,0,0,0,0,*,0,0
Moldovan,"Philosophy, ..",,0,0,0,*,0,0,0,0,0,*,0,0,0,0,0
Moldovan,Psychological and Behavio..,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Moldovan,Psychological and Behavio..,,0,0,0,0,0,0,0,0,0,*,0,0,*,*,*
Moldovan,School of Public Policy,,0,0,0,*,*,0,0,0,0,*,*,0,0,0,0
Moldovan,Statistics,,0,0,0,*,*,0,*,0,0,0,0,0,0,0,0
Monaco,Economics,,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Monaco,Government Health Policy,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Monaco,Government Health Policy,,0,0,0,*,*,*,0,0,0,0,0,0,0,0,0
Monaco,International Development,,0,0,*,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,International Development,,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Monaco,Language C..,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Management,,0,0,0,0,0,0,*,0,0,*,*,0,*,0,0
Monaco,Management,,0,0,0,0,0,0,*,*,*,0,0,0,0,0,0
Monaco,Statistics,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Mongolian,Accounting,,*,*,*,*,*,*,*,0,0,*,0,0,0,0,0
Mongolian,Accounting,,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0
Mongolian,Anthropology,,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0
Mongolian,Economic History,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Mongolian,Economic History,,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Mongolian,Economics,,*,*,*,*,0,0,*,0,0,0,0,0,0,0,0
Mongolian,Economics,,*,0,0,*,*,0,0,0,0,0,0,0,0,0,0
Mongolian,Finance,,*,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Mongolian,Finance,,0,0,0,*,*,0,*,0,0,0,0,0,*,0,0
Mongolian,Gender Studies,,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolian,Geography and Environment,,*,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Mongolian,Geography and Environment,,*,0,0,*,0,0,*,0,0,*,0,0,*,*,0
Mongolian,Government,,*,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Mongolian,Government,,*,*,*,0,0,0,*,0,0,*,0,0,*,*,0
Mongolian,Health Policy,,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0
Mongolian,International Development,,*,*,*,*,0,0,*,0,0,0,0,0,*,0,0
Mongolian,International Development,,0,0,0,*,*,*,0,0,0,0,0,0,0,0,0
Mongolian,International Relations,,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Mongolian,International Relations,,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Mongolian,Language C..,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Mongolian,Law School,,*,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Mongolian,Law School,,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolian,Management,,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Mongolian,Management,,*,0,0,*,*,0,*,*,*,*,*,0,*,*,*
Mongolian,Mathematics,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Mongolian,Mathematics,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Mongolian,Media and Communications,,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*
Mongolian,Methodology,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Mongolian,"Philosophy, ..",,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Mongolian,Psychological and Behavio..,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Mongolian,Psychological and Behavio..,,0,0,0,*,*,*,*,*,0,*,0,0,*,0,0
Mongolian,School of Public Policy,,6,*,0,*,*,0,*,*,*,*,0,0,0,0,0
Mongolian,Social Policy,,*,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Mongolian,Social Policy,,*,0,0,*,0,0,*,*,0,*,*,0,0,0,0
Mongolian,Sociology,,0,0,0,0,0,0,0,0,0,*,0,0,*,*,*
Mongolian,Statistics Accounting,,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Montenegrin,Statistics Accounting,,*,*,*,0,0,0,0,0,0,*,0,0,0,0,0
Montenegrin,Economics European In..,,*,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Montenegrin,Economics European In..,,0,0,0,*,0,0,*,*,*,0,0,0,0,0,0
Montenegrin,Finance,,0,0,0,*,*,0,0,0,0,0,0,0,*,0,0
Montenegrin,Finance,,*,0,0,*,*,*,*,0,0,*,0,0,0,0,0
Montenegrin,Geography ..,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegrin,Government,,*,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Montenegrin,Government,,*,*,*,*,0,0,*,*,*,*,0,0,*,0,0
Montenegrin,International Development,,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*
Montenegrin,International Development,,0,0,0,0,0,0,*,0,0,*,*,0,*,*,0
Montenegrin,International Relations,,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Montenegrin,International Relations,,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0
Montenegrin,Law School,,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Montenegrin,Law School,,*,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Montenegrin,Management,,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Montenegrin,Management,,*,*,*,*,0,0,*,0,0,*,0,0,*,0,0
Montenegrin,Mathematics Media and C..,,0,0,0,*,0,0,0,0,0,*,0,0,0,0,0
Montenegrin,Mathematics Media and C..,,0,0,0,*,0,0,*,*,*,0,0,0,0,0,0
Montenegrin,"Philosophy, ..",,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Montenegrin,Psychological and Behavioural Sciences,,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*
Montenegrin,School of Public Policy,,0,0,0,0,0,0,0,0,0,*,*,0,*,*,0
Montenegrin,Social Policy,,*,*,0,*,*,0,*,0,0,*,*,0,0,0,0
Montenegrin,Statistics,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Montenegrin,Statistics,,0,0,0,*,*,0,*,0,0,0,0,0,0,0,0
Moroccan,Accounting,,*,0,0,*,0,0,*,0,0,*,0,0,6,0,0
Moroccan,Accounting,,*,*,*,5,*,*,5,*,*,*,*,0,*,0,0
Moroccan,Anthropology,,*,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Moroccan,Anthropology,,*,*,*,*,*,*,*,*,*,0,0,0,0,0,0
Moroccan,Economic History,,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Moroccan,Economic History,,*,0,0,0,0,0,0,0,0,*,*,0,*,0,0
Moroccan,Economics,,6,0,0,*,0,0,6,0,0,*,0,0,8,0,0
Moroccan,Economics,,*,*,0,6,*,*,*,0,0,0,0,0,5,*,*
Moroccan,European Institute,,*,*,0,*,0,0,*,*,*,0,0,0,*,*,0
Moroccan,Finance,,9,*,0,6,*,0,*,0,0,9,0,0,6,0,0
Moroccan,Finance,,7,*,0,10,0,0,6,*,*,15,*,0,6,0,0
Moroccan,Gender Studies,,*,*,*,*,0,0,*,0,0,0,0,0,0,0,0
Moroccan,Geography and Environment,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Moroccan,Geography and Environment,,*,*,*,*,*,0,*,*,0,6,0,0,8,*,0
Moroccan,Government,,6,0,0,6,0,0,9,0,0,15,*,0,11,0,0
Moroccan,Government,,*,*,*,6,*,0,*,0,0,*,*,*,*,*,*
Moroccan,Health Policy,,*,0,0,*,*,0,0,0,0,0,0,0,*,*,*
Moroccan,International Development,,7,*,0,0,0,0,*,*,*,5,0,0,6,*,*
Moroccan,International History,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Moroccan,International History,,*,0,0,0,0,0,*,*,*,0,0,*,0,0,0
Moroccan,International Relations,,*,*,*,*,*,0,*,0,0,*,0,0,*,0,0
Moroccan,International Relations,,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Moroccan,Language C..,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moroccan,Law School,,5,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Moroccan,Law School,,*,0,0,0,0,0,*,0,0,*,0,0,*,*,0
Moroccan,Management,,17,0,0,11,0,0,15,0,0,15,*,0,13,*,0
Moroccan,Management,,19,5,*,18,*,*,17,*,0,10,*,*,12,5,*
Moroccan,Mathematics,,6,0,0,5,0,0,7,0,0,6,0,0,5,0,0
Moroccan,Mathematics,,5,*,0,6,*,0,5,*,0,*,*,0,*,0,0
Moroccan,Media and Communications,,*,*,*,*,*,*,*,*,0,*,*,0,*,0,0
Moroccan,Methodology,,*,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Moroccan,"Philosophy, Logic and Scientific Method",,9,0,0,5,0,0,*,0,0,*,0,0,*,0,0
Moroccan,"Philosophy, Logic and Scientific Method",,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Moroccan,Psychological and Behavio..,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Moroccan,Psychological and Behavio..,,0,0,0,*,0,0,*,0,0,0,0,0,*,0,0
Moroccan,School of Public Policy,,*,*,*,5,*,0,*,*,0,*,*,0,*,*,0
Moroccan,Social Policy,,*,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Moroccan,Social Policy,,*,0,0,0,0,0,*,*,0,*,*,*,*,*,*
Moroccan,Sociology,,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Moroccan,Sociology,,*,0,0,*,*,*,*,0,0,0,0,0,*,*,0
Moroccan,Statistics,,*,0,0,10,0,0,5,0,0,6,*,0,6,0,0
Moroccan,Statistics,,*,0,0,*,*,0,5,0,0,*,0,0,*,0,0
Mozambican,Accounting,,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Mozambican,Accounting,,0,0,0,*,*,*,*,0,0,*,0,0,*,*,0
Mozambican,Economic Hi..,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Mozambican,Economics Finance,,*,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Mozambican,Economics Finance,,*,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Mozambican,Geography ..,,0,0,0,0,0,0,0,0,0,*,0,0,*,*,0
Mozambican,Government International..,,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*
Mozambican,Government International..,,*,0,0,*,0,0,*,0,0,*,*,0,*,0,0
Mozambican,International Development,,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Mozambican,Law School,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Mozambican,Management,,*,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Mozambican,Media and Communications,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Mozambican,School of Public Policy,,0,0,0,0,0,0,0,0,0,*,*,0,*,*,0
Mozambican,Social Policy,,*,0,0,*,*,0,*,*,0,0,0,0,0,0,0
Mozambican,Sociology,,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0
Mozambican,Statistics,,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0
Namibian,Accounting Economics,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Namibian,Accounting Economics,,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Namibian,Finance,,*,0,0,*,0,0,*,0,0,*,0,0,0,0,0
Namibian,Geography ..,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Namibian,Government Health Policy,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Namibian,Government Health Policy,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Namibian,International Development,,0,0,0,*,*,*,0,0,0,0,0,0,0,0,0
Namibian,International Development,,*,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Namibian,Law School,,5,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Namibian,Management,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Namibian,Management,,0,0,0,*,0,0,*,*,*,*,*,0,0,0,0
Namibian,Mathematics Media and C..,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Namibian,Mathematics Media and C..,,*,*,*,*,*,*,*,*,0,0,0,0,0,0,0
Namibian,Methodology,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Namibian,Social Policy,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Namibian,Sociology,,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Nepalese,Accounting,,*,*,0,*,0,0,7,0,0,*,0,0,*,0,0
Nepalese,Accounting,,0,0,0,0,0,0,*,*,*,0,0,0,*,0,0
Nepalese,Anthropology,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Nepalese,Anthropology,,*,*,0,*,*,0,*,*,*,*,*,*,0,0,0
Nepalese,Economic History,,*,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Nepalese,Economic History,,*,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Nepalese,Economics,,*,*,0,*,0,0,6,*,*,*,0,0,5,0,0
Nepalese,Economics,,5,0,0,*,*,0,*,0,0,5,*,0,*,*,*
Nepalese,European Institute,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepalese,Finance,,*,*,0,*,*,0,0,0,0,0,0,0,0,0,0
Nepalese,Finance,,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Nepalese,Gender Studies,,*,*,0,*,0,0,0,0,0,0,0,0,*,*,*
Nepalese,Geography and Environment,,0,0,0,0,0,0,0,0,0,*,0,0,*,*,0
