Nationality,EU,Department,Program,Applications 2019,Offers 2019,Entrances 2019,Applications 2020,Offers 2020,Entrances 2020,Applications 2021,Offers 2021,Entrances 2021,Applications 2022,Offers 2022,Entrances 2022,Applications 2023,Offers 2023,Entrances 2023
Indonesian, ,European Institute,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0
Indonesian, ,Finance,UG Degree,2.5,2.5,2.5,2.5,0.0,0.0,7.0,2.5,0.0,19.0,2.5,2.5,12.0,2.5,0.0
Indonesian, ,Finance,PG Taught,33.0,2.5,2.5,15.0,2.5,2.5,18.0,2.5,2.5,23.0,2.5,2.5,19.0,2.5,2.5
Indonesian, ,Gender Studies,PG Taught,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,8.0,2.5,2.5,6.0,2.5,2.5
Indonesian, ,Geography And Environment,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,7.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0
Indonesian, ,Geography And Environment,PG Taught,23.0,2.5,2.5,22.0,2.5,2.5,14.0,2.5,0.0,13.0,2.5,2.5,16.0,5.0,2.5
Indonesian, ,Government,UG Degree,9.0,0.0,0.0,9.0,2.5,2.5,6.0,2.5,2.5,12.0,2.5,2.5,6.0,2.5,0.0
Indonesian, ,Government,PG Taught,12.0,2.5,2.5,14.0,2.5,2.5,12.0,7.0,2.5,12.0,2.5,2.5,10.0,5.0,2.5
Indonesian, ,Health Policy,PG Taught,5.0,2.5,2.5,5.0,2.5,2.5,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0
Indonesian, ,International Development,PG Taught,32.0,10.0,7.0,17.0,6.0,2.5,19.0,6.0,2.5,24.0,9.0,6.0,20.0,7.0,2.5
Indonesian, ,International History,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0
Indonesian, ,International History,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5
Indonesian, ,International Relations,UG Degree,6.0,2.5,2.5,2.5,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0
Indonesian, ,International Relations,PG Taught,11.0,2.5,2.5,10.0,2.5,2.5,9.0,2.5,2.5,9.0,2.5,2.5,12.0,2.5,2.5
Indonesian, ,Language Centre,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesian, ,Law School,UG Degree,10.0,2.5,0.0,2.5,0.0,0.0,5.0,0.0,0.0,8.0,2.5,0.0,10.0,2.5,2.5
Indonesian, ,Law School,PG Taught,12.0,2.5,0.0,9.0,2.5,2.5,19.0,6.0,2.5,16.0,2.5,2.5,7.0,2.5,0.0
Indonesian, ,Management,UG Degree,2.5,2.5,0.0,11.0,2.5,2.5,12.0,0.0,0.0,18.0,2.5,2.5,12.0,2.5,2.5
Indonesian, ,Management,PG Taught,46.0,12.0,2.5,43.0,12.0,2.5,60.0,18.0,5.0,81.0,23.0,13.0,81.0,29.0,15.0
Indonesian, ,Mathematics,UG Degree,10.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,7.0,0.0,0.0
Indonesian, ,Mathematics,PG Taught,5.0,2.5,0.0,2.5,2.5,2.5,5.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5
Indonesian, ,Media And Communications,PG Taught,12.0,2.5,0.0,15.0,7.0,2.5,22.0,8.0,2.5,18.0,7.0,2.5,19.0,5.0,2.5
Indonesian, ,Methodology,PG Taught,5.0,2.5,0.0,7.0,2.5,0.0,2.5,2.5,2.5,6.0,0.0,0.0,5.0,0.0,0.0
Indonesian, ,Philosophy Logic And Scientific Method,UG Degree,7.0,2.5,0.0,5.0,2.5,0.0,2.5,2.5,2.5,6.0,0.0,0.0,2.5,0.0,0.0
Indonesian, ,Philosophy Logic And Scientific Method,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0
Indonesian, ,Psychological And Behavioural Science,UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0
Indonesian, ,Psychological And Behavioural Science,PG Taught,9.0,2.5,0.0,8.0,2.5,2.5,11.0,2.5,0.0,11.0,2.5,2.5,25.0,6.0,2.5
Indonesian, ,School of Public Policy,PG Taught,23.0,18.0,8.0,28.0,20.0,2.5,34.0,21.0,6.0,33.0,21.0,13.0,43.0,20.0,5.0
Indonesian, ,Social Policy,UG Degree,5.0,2.5,2.5,2.5,2.5,0.0,10.0,2.5,0.0,7.0,2.5,0.0,11.0,2.5,2.5
Indonesian, ,Social Policy,PG Taught,8.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,5.0,2.5,2.5,18.0,10.0,6.0
Indonesian, ,Sociology,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0
Indonesian, ,Sociology,PG Taught,7.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,7.0,2.5,2.5,12.0,5.0,2.5
Indonesian, ,Statistics,UG Degree,12.0,5.0,2.5,13.0,5.0,2.5,17.0,2.5,2.5,24.0,2.5,0.0,25.0,2.5,2.5
Indonesian, ,Statistics,PG Taught,10.0,2.5,0.0,5.0,2.5,0.0,6.0,2.5,2.5,5.0,0.0,0.0,5.0,0.0,0.0
Iranian, ,Accounting,UG Degree,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0
Iranian, ,Accounting,PG Taught,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0
Iranian, ,Anthropology,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Iranian, ,Anthropology,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5
Iranian, ,Economic History,UG Degree,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Iranian, ,Economic History,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0
Iranian, ,Economics,UG Degree,6.0,2.5,2.5,7.0,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Iranian, ,Economics,PG Taught,20.0,7.0,2.5,13.0,5.0,2.5,5.0,2.5,0.0,8.0,2.5,0.0,9.0,5.0,0.0
Iranian, ,European Institute,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0
Iranian, ,Finance,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Iranian, ,Finance,PG Taught,7.0,2.5,0.0,8.0,2.5,2.5,7.0,0.0,0.0,10.0,2.5,0.0,13.0,2.5,0.0
Iranian, ,Gender Studies,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0,6.0,2.5,0.0
Iranian, ,Geography And Environment,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,5.0,2.5,2.5,2.5,2.5,0.0,6.0,0.0,0.0
Iranian, ,Government,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Iranian, ,Government,PG Taught,0.0,0.0,0.0,7.0,0.0,0.0,8.0,2.5,0.0,2.5,0.0,0.0,7.0,2.5,2.5
Iranian, ,Health Policy,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,7.0,2.5,2.5
Iranian, ,International Development,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,5.0,0.0,0.0,2.5,0.0,0.0
Iranian, ,International History,UG Degree,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Iranian, ,International History,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0
Iranian, ,International Relations,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0
Iranian, ,International Relations,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0
Iranian, ,Law School,UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,7.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Iranian, ,Law School,PG Taught,6.0,2.5,2.5,7.0,2.5,2.5,2.5,2.5,0.0,8.0,2.5,2.5,7.0,2.5,0.0
Iranian, ,Management,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,7.0,2.5,2.5
Iranian, ,Management,PG Taught,8.0,2.5,2.5,14.0,5.0,2.5,16.0,6.0,2.5,5.0,2.5,0.0,15.0,5.0,2.5
Iranian, ,Mathematics,UG Degree,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Iranian, ,Mathematics,PG Taught,2.5,2.5,2.5,2.5,2.5,0.0,5.0,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0
Iranian, ,Media And Communications,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Iranian, ,Methodology,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Iranian, ,Philosophy Logic And Scientific Method,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Iranian, ,Philosophy Logic And Scientific Method,PG Taught,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0
Iranian, ,Psychological And Behavioural Science,UG Degree,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iranian, ,Psychological And Behavioural Science,PG Taught,7.0,2.5,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5
Iranian, ,School of Public Policy,PG Taught,6.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,7.0,2.5,2.5,6.0,2.5,0.0
Iranian, ,Social Policy,UG Degree,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Iranian, ,Social Policy,PG Taught,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,6.0,2.5,2.5
Iranian, ,Sociology,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Iranian, ,Sociology,PG Taught,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,2.5,5.0,0.0,0.0
Iranian, ,Statistics,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Iranian, ,Statistics,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,7.0,2.5,0.0,2.5,2.5,0.0
Iraqi, ,Accounting,UG Degree,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Iraqi, ,Accounting,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraqi, ,Economic History,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Iraqi, ,Economic History,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraqi, ,Economics,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Iraqi, ,Economics,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraqi, ,Finance,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraqi, ,Finance,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Iraqi, ,Gender Studies,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraqi, ,Geography And Environment,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Iraqi, ,Geography And Environment,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5
Iraqi, ,Government,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Iraqi, ,Government,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Iraqi, ,Health Policy,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
Iraqi, ,International Development,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0
Iraqi, ,International Relations,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraqi, ,International Relations,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Iraqi, ,Law School,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Iraqi, ,Law School,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraqi, ,Management,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Iraqi, ,Management,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0
Iraqi, ,Mathematics,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraqi, ,Media And Communications,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0
Iraqi, ,Methodology,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5
Iraqi, ,School of Public Policy,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0
Iraqi, ,Social Policy,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0
Iraqi, ,Sociology,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Iraqi, ,Statistics,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Irish,Yes,Accounting,UG Degree,13.0,0.0,0.0,8.0,2.5,2.5,14.0,2.5,2.5,9.0,2.5,0.0,11.0,2.5,0.0
Irish,Yes,Accounting,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0
Irish,Yes,Anthropology,UG Degree,7.0,2.5,0.0,11.0,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0
Irish,Yes,Anthropology,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5
Irish,Yes,Economic History,UG Degree,6.0,2.5,0.0,5.0,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,10.0,2.5,2.5
Irish,Yes,Economic History,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0
Irish,Yes,Economics,UG Degree,15.0,2.5,2.5,27.0,2.5,0.0,36.0,2.5,2.5,26.0,2.5,2.5,18.0,2.5,2.5
Irish,Yes,Economics,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,11.0,2.5,0.0,5.0,2.5,2.5,5.0,2.5,2.5
Irish,Yes,European Institute,PG Taught,5.0,2.5,2.5,8.0,5.0,2.5,2.5,2.5,2.5,6.0,2.5,2.5,6.0,2.5,2.5
Irish,Yes,Finance,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,10.0,0.0,0.0,7.0,2.5,0.0,9.0,0.0,0.0
Irish,Yes,Finance,PG Taught,12.0,2.5,0.0,17.0,2.5,2.5,11.0,2.5,0.0,24.0,6.0,5.0,13.0,2.5,0.0
Irish,Yes,Gender Studies,PG Taught,2.5,0.0,0.0,5.0,2.5,2.5,10.0,8.0,6.0,2.5,2.5,2.5,2.5,2.5,0.0
Irish,Yes,Geography And Environment,UG Degree,2.5,0.0,0.0,8.0,2.5,0.0,5.0,2.5,0.0,7.0,2.5,0.0,5.0,2.5,0.0
Irish,Yes,Geography And Environment,PG Taught,13.0,7.0,2.5,10.0,2.5,2.5,20.0,9.0,6.0,5.0,2.5,2.5,7.0,2.5,2.5
Irish,Yes,Government,UG Degree,12.0,2.5,0.0,17.0,2.5,2.5,22.0,2.5,2.5,20.0,2.5,2.5,26.0,7.0,2.5
Irish,Yes,Government,PG Taught,10.0,5.0,2.5,8.0,2.5,2.5,2.5,0.0,0.0,8.0,6.0,2.5,9.0,5.0,2.5
Irish,Yes,Health Policy,PG Taught,2.5,2.5,0.0,7.0,5.0,2.5,5.0,2.5,2.5,2.5,2.5,2.5,5.0,2.5,2.5
Irish,Yes,International Development,PG Taught,11.0,2.5,2.5,11.0,2.5,2.5,14.0,8.0,2.5,2.5,2.5,2.5,2.5,0.0,0.0
Irish,Yes,International History,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,9.0,2.5,2.5,9.0,2.5,0.0
Irish,Yes,International History,PG Taught,6.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,9.0,2.5,2.5,2.5,2.5,2.5
Irish,Yes,International Relations,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,5.0,2.5,2.5,2.5,0.0,0.0
Irish,Yes,International Relations,PG Taught,10.0,2.5,2.5,10.0,5.0,2.5,10.0,2.5,0.0,7.0,2.5,0.0,8.0,2.5,2.5
Irish,Yes,Language Centre,UG Degree,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Irish,Yes,Law School,UG Degree,20.0,2.5,0.0,23.0,6.0,2.5,25.0,5.0,2.5,30.0,6.0,2.5,21.0,2.5,2.5
Irish,Yes,Law School,PG Taught,24.0,12.0,5.0,25.0,17.0,6.0,31.0,26.0,11.0,15.0,6.0,2.5,17.0,13.0,6.0
Irish,Yes,Management,UG Degree,5.0,2.5,0.0,6.0,2.5,0.0,9.0,0.0,0.0,7.0,2.5,2.5,5.0,0.0,0.0
Irish,Yes,Management,PG Taught,11.0,2.5,2.5,19.0,7.0,2.5,8.0,6.0,2.5,13.0,5.0,2.5,9.0,2.5,2.5
Irish,Yes,Mathematics,UG Degree,2.5,2.5,0.0,10.0,2.5,2.5,12.0,2.5,2.5,11.0,2.5,0.0,10.0,0.0,0.0
Irish,Yes,Mathematics,PG Taught,6.0,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,2.5,0.0,0.0
Irish,Yes,Media And Communications,PG Taught,7.0,2.5,2.5,8.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5
Irish,Yes,Methodology,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5
Irish,Yes,Philosophy Logic And Scientific Method,UG Degree,12.0,2.5,0.0,14.0,2.5,2.5,13.0,2.5,0.0,15.0,2.5,2.5,13.0,2.5,2.5
Irish,Yes,Philosophy Logic And Scientific Method,PG Taught,2.5,2.5,2.5,6.0,2.5,0.0,2.5,2.5,0.0,6.0,2.5,2.5,8.0,2.5,2.5
Irish,Yes,Psychological And Behavioural Science,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,6.0,2.5,0.0,2.5,2.5,0.0
Irish,Yes,Psychological And Behavioural Science,PG Taught,5.0,2.5,2.5,12.0,2.5,2.5,9.0,2.5,2.5,11.0,2.5,2.5,9.0,6.0,2.5
Irish,Yes,School of Public Policy,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5
Irish,Yes,Social Policy,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Irish,Yes,Social Policy,PG Taught,7.0,2.5,2.5,5.0,2.5,2.5,7.0,2.5,2.5,8.0,6.0,2.5,2.5,2.5,2.5
Irish,Yes,Sociology,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0
Irish,Yes,Sociology,PG Taught,7.0,2.5,2.5,9.0,2.5,2.5,9.0,5.0,2.5,2.5,2.5,2.5,12.0,7.0,2.5
Irish,Yes,Statistics,UG Degree,9.0,2.5,2.5,11.0,2.5,0.0,7.0,2.5,2.5,16.0,5.0,2.5,16.0,2.5,2.5
Irish,Yes,Statistics,PG Taught,2.5,2.5,0.0,8.0,2.5,2.5,2.5,2.5,0.0,6.0,2.5,0.0,2.5,2.5,2.5
Isle of Man, ,Economics,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man, ,Government,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man, ,Government,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0
Isle of Man, ,International Relations,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Isle of Man, ,International Relations,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Isle of Man, ,Law School,UG Degree,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man, ,Psychological And Behavioural Science,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Isle of Man, ,Social Policy,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Israeli, ,Accounting,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Israeli, ,Accounting,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0
Israeli, ,Anthropology,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Israeli, ,Anthropology,PG Taught,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0
Israeli, ,Economic History,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Israeli, ,Economic History,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Israeli, ,Economics,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Israeli, ,Economics,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0
Israeli, ,European Institute,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0
Israeli, ,Finance,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5
Israeli, ,Finance,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,5.0,2.5,0.0,6.0,0.0,0.0
Israeli, ,Gender Studies,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0
Israeli, ,Geography And Environment,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Israeli, ,Geography And Environment,PG Taught,2.5,2.5,2.5,2.5,0.0,0.0,8.0,2.5,0.0,6.0,2.5,0.0,11.0,5.0,2.5
Israeli, ,Government,UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0
Israeli, ,Government,PG Taught,5.0,0.0,0.0,2.5,2.5,0.0,6.0,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0
Israeli, ,Health Policy,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0
Israeli, ,International Development,PG Taught,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0
Israeli, ,International History,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Israeli, ,International History,PG Taught,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0
Israeli, ,International Relations,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Israeli, ,International Relations,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
