Nationality,Department,Program,Applications 2019,Offers 2019,Entrances 2019,Applications 2020,Offers 2020,Entrances 2020,Applications 2021,Offers 2021,Entrances 2021,Applications 2022,Offers 2022,Entrances 2022,Applications 2023,Offers 2023,Entrances 2023,Acceptance Rate 2019,Entrance Rate 2019,Acceptance Rate 2020,Entrance Rate 2020,Acceptance Rate 2021,Entrance Rate 2021,Acceptance Rate 2022,Entrance Rate 2022,Acceptance Rate 2023,Entrance Rate 2023
Romanian,Geography  and Environ.. ,UG Degree,2.5,2.5,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,,0.0,
Romanian,Geography  and Environ.. ,PG Taught,2.5,2.5,2.5,2.5,0.0,0.0,11.0,2.5,2.5,6.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,,0.22727272727272727,1.0,0.0,,0.0,
Romanian,Government  Government ,UG Degree,24.0,2.5,2.5,25.0,2.5,2.5,14.0,2.5,2.5,21.0,2.5,2.5,17.0,2.5,2.5,0.10416666666666667,1.0,0.1,1.0,0.17857142857142858,1.0,0.11904761904761904,1.0,0.14705882352941177,1.0
Romanian,Government  Government ,PG Taught,6.0,2.5,0.0,6.0,2.5,2.5,5.0,2.5,2.5,7.0,2.5,2.5,9.0,5.0,2.5,0.4166666666666667,0.0,0.4166666666666667,1.0,0.5,1.0,0.35714285714285715,1.0,0.5555555555555556,0.5
Romanian,Health Policy ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,6.0,5.0,2.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.8333333333333334,0.5
Romanian,International.. ,PG Taught,6.0,2.5,2.5,5.0,2.5,2.5,5.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,0.4166666666666667,1.0,0.5,1.0,0.5,1.0,0.0,,0.0,
Romanian,International  History ,UG Degree,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,8.0,2.5,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,,0.3125,0.0
Romanian,International  History ,PG Taught,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,,,
Romanian,International  Relations ,UG Degree,2.5,0.0,0.0,6.0,0.0,0.0,6.0,2.5,2.5,2.5,2.5,0.0,7.0,2.5,2.5,0.0,,0.0,,0.4166666666666667,1.0,1.0,0.0,0.35714285714285715,1.0
Romanian,International  Relations ,PG Taught,7.0,2.5,0.0,7.0,2.5,2.5,2.5,2.5,2.5,5.0,2.5,0.0,2.5,2.5,2.5,0.35714285714285715,0.0,0.35714285714285715,1.0,1.0,1.0,0.5,0.0,1.0,1.0
Romanian,Language C.. ,UG Degree,5.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,0.0,,1.0,0.0,0.0,,0.0,,1.0,0.0
Romanian,Law School  ,UG Degree,26.0,2.5,0.0,30.0,2.5,0.0,16.0,0.0,0.0,29.0,6.0,2.5,24.0,6.0,2.5,0.09615384615384616,0.0,0.08333333333333333,0.0,0.0,,0.20689655172413793,0.4166666666666667,0.25,0.4166666666666667
Romanian,Law School  ,PG Taught,10.0,2.5,2.5,8.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,7.0,5.0,2.5,0.25,1.0,0.625,0.5,1.0,1.0,1.0,0.0,0.7142857142857143,0.5
Romanian,Management  ,UG Degree,23.0,2.5,0.0,35.0,2.5,2.5,12.0,2.5,2.5,12.0,2.5,2.5,19.0,2.5,2.5,0.10869565217391304,0.0,0.07142857142857142,1.0,0.20833333333333334,1.0,0.20833333333333334,1.0,0.13157894736842105,1.0
Romanian,Management  ,PG Taught,12.0,2.5,2.5,6.0,2.5,0.0,11.0,2.5,2.5,15.0,6.0,2.5,5.0,2.5,0.0,0.20833333333333334,1.0,0.4166666666666667,0.0,0.22727272727272727,1.0,0.4,0.4166666666666667,0.5,0.0
Romanian,Mathematics  ,UG Degree,11.0,2.5,2.5,13.0,2.5,2.5,8.0,0.0,0.0,6.0,2.5,0.0,11.0,2.5,0.0,0.22727272727272727,1.0,0.19230769230769232,1.0,0.0,,0.4166666666666667,0.0,0.22727272727272727,0.0
Romanian,Mathematics  ,PG Taught,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,1.0,1.0,0.0,,0.0,,0.0,,1.0,0.0
Romanian,Media and C.. ,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
Romanian,Methodology ,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,
Romanian,"Philosophy,  Logic and S.. ",UG Degree,15.0,2.5,0.0,21.0,2.5,2.5,17.0,2.5,2.5,15.0,2.5,2.5,7.0,2.5,2.5,0.16666666666666666,0.0,0.11904761904761904,1.0,0.14705882352941177,1.0,0.16666666666666666,1.0,0.35714285714285715,1.0
Romanian,"Philosophy,  Logic and S.. ",PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,,,,,0.0,,1.0,1.0,1.0,1.0
Romanian,Psychological  and Behavio.. ,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,5.0,0.0,0.0,1.0,0.0,0.0,,0.0,,1.0,0.0,0.0,
Romanian,Psychological  and Behavio.. ,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,6.0,2.5,2.5,2.5,2.5,2.5,5.0,2.5,2.5,1.0,0.0,1.0,1.0,0.4166666666666667,1.0,1.0,1.0,0.5,1.0
Romanian,School of Pu.. ,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,,,,,,
Romanian,Social Policy  ,UG Degree,10.0,2.5,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,6.0,2.5,0.0,0.25,0.0,0.0,,0.0,,1.0,0.0,0.4166666666666667,0.0
Romanian,Social Policy  ,PG Taught,9.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,6.0,2.5,0.0,0.2777777777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,0.0
Romanian,Sociology  ,UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,,1.0,0.0,0.0,,,,1.0,0.0
Romanian,Sociology  ,PG Taught,7.0,2.5,2.5,5.0,2.5,0.0,5.0,2.5,2.5,5.0,2.5,2.5,2.5,0.0,0.0,0.35714285714285715,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,
Romanian,Statistics  ,UG Degree,7.0,0.0,0.0,5.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,13.0,2.5,2.5,0.0,,0.0,,1.0,0.0,0.0,,0.19230769230769232,1.0
Romanian,Statistics  ,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,5.0,2.5,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.5,0.0
Slovak,Accounting  ,UG Degree,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0,0.0,0.0,,,
Slovak,Accounting  ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,,,0.0,,,,1.0,1.0,,
Slovak,Anthropology  ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,,,,,,,0.0,,0.0,
Slovak,Anthropology  ,PG Taught,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,
Slovak,Economic Hi.. ,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,
Slovak,Economics  ,UG Degree,7.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,
Slovak,Economics  ,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,,,,
Slovak,European In.. ,PG Taught,10.0,2.5,2.5,6.0,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.25,1.0,0.4166666666666667,1.0,1.0,1.0,,,1.0,1.0
Slovak,Finance  ,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,
Slovak,Finance  ,PG Taught,2.5,0.0,0.0,7.0,2.5,2.5,0.0,0.0,0.0,5.0,2.5,0.0,2.5,0.0,0.0,0.0,,0.35714285714285715,1.0,,,0.5,0.0,0.0,
Slovak,Gender Stud.. ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,
Slovak,Geography  and Environ.. ,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,
Slovak,Geography  and Environ.. ,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,
Slovak,Government  ,UG Degree,6.0,0.0,0.0,13.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,0.0,,0.0,,0.0,,1.0,0.0,1.0,1.0
Slovak,Government  ,PG Taught,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,0.0,
Slovak,International.. ,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,,,1.0,0.0,,,0.0,,1.0,1.0
Slovak,International  History ,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,,,0.0,,1.0,0.0,1.0,0.0,0.0,
Slovak,International  History ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,
Slovak,International  Relations ,UG Degree,2.5,0.0,0.0,10.0,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,
Slovak,International  Relations ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,
Slovak,Language C.. ,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,1.0,1.0,1.0,0.0,,,,,0.0,
Slovak,Law School  ,UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,11.0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,
Slovak,Law School  ,PG Taught,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Slovak,Management  ,UG Degree,7.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,
Slovak,Management  ,PG Taught,2.5,0.0,0.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Slovak,Mathematics  ,UG Degree,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,,,1.0,1.0,1.0,1.0,,,0.0,
Slovak,Mathematics  ,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,,,,,,
Slovak,Media and C.. ,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,1.0,1.0,,,1.0,1.0,1.0,0.0,1.0,1.0
Slovak,Methodology ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,,,,,1.0,0.0,0.0,,0.0,
Slovak,"Philosophy,  Logic and S.. ",UG Degree,5.0,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.5,0.0,0.0,,0.0,,,,0.0,
Slovak,"Philosophy,  Logic and S.. ",PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,,,,,,
Slovak,Psychological  and Behavio.. ,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,1.0,1.0,,,,,0.0,
Slovak,Psychological  and Behavio.. ,PG Taught,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,
Slovak,School of Pu.. ,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,,,1.0,0.0,,,1.0,0.0,1.0,1.0
Slovak,Social Policy  ,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,,,,0.0,,0.0,
Slovak,Social Policy  ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,,,,,0.0,,1.0,1.0,1.0,1.0
Slovak,Sociology  Sociology ,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,
Slovak,Sociology  Sociology ,PG Taught,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,1.0,1.0,0.0,,0.0,,1.0,1.0,0.0,
Slovak,Statistics  ,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,
Slovak,Statistics  ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,2.5,,,0.0,,,,,,0.5,1.0
Spanish,Accounting  ,UG Degree,11.0,2.5,2.5,14.0,2.5,2.5,16.0,2.5,0.0,12.0,2.5,2.5,26.0,2.5,2.5,0.22727272727272727,1.0,0.17857142857142858,1.0,0.15625,0.0,0.20833333333333334,1.0,0.09615384615384616,1.0
Spanish,Accounting  ,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,10.0,2.5,2.5,6.0,2.5,2.5,2.5,2.5,2.5,0.0,,0.0,,0.25,1.0,0.4166666666666667,1.0,1.0,1.0
Spanish,Anthropology  ,UG Degree,6.0,0.0,0.0,13.0,2.5,2.5,2.5,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.19230769230769232,1.0,0.0,,0.0,,0.0,
Spanish,Anthropology  ,PG Taught,2.5,2.5,0.0,6.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,1.0,0.0,0.8333333333333334,0.5,1.0,1.0,1.0,1.0,1.0,0.0
Spanish,Economic  History ,UG Degree,6.0,0.0,2.5,7.0,0.0,0.0,12.0,0.0,0.0,9.0,0.0,0.0,11.0,2.5,2.5,0.0,inf,0.0,,0.0,,0.0,,0.22727272727272727,1.0
Spanish,Economic  History ,PG Taught,2.5,2.5,2.5,7.0,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,9.0,2.5,2.5,1.0,1.0,0.35714285714285715,1.0,0.5,1.0,1.0,0.0,0.2777777777777778,1.0
Spanish,Economics  ,UG Degree,46.0,2.5,0.0,49.0,2.5,0.0,58.0,2.5,2.5,40.0,2.5,2.5,48.0,2.5,2.5,0.05434782608695652,0.0,0.05102040816326531,0.0,0.04310344827586207,1.0,0.0625,1.0,0.052083333333333336,1.0
Spanish,Economics  ,PG Taught,17.0,6.0,6.0,36.0,17.0,8.0,32.0,8.0,2.5,23.0,8.0,2.5,15.0,8.0,2.5,0.35294117647058826,1.0,0.4722222222222222,0.47058823529411764,0.25,0.3125,0.34782608695652173,0.3125,0.5333333333333333,0.3125
Spanish,European In.. ,PG Taught,21.0,11.0,6.0,32.0,20.0,13.0,20.0,12.0,8.0,21.0,14.0,11.0,24.0,13.0,7.0,0.5238095238095238,0.5454545454545454,0.625,0.65,0.6,0.6666666666666666,0.6666666666666666,0.7857142857142857,0.5416666666666666,0.5384615384615384
Spanish,Finance  ,UG Degree,6.0,2.5,2.5,10.0,2.5,2.5,14.0,0.0,0.0,15.0,2.5,2.5,15.0,2.5,0.0,0.4166666666666667,1.0,0.25,1.0,0.0,,0.16666666666666666,1.0,0.16666666666666666,0.0
Spanish,Finance  ,PG Taught,25.0,5.0,2.5,28.0,2.5,2.5,34.0,7.0,2.5,26.0,6.0,2.5,29.0,2.5,2.5,0.2,0.5,0.08928571428571429,1.0,0.20588235294117646,0.35714285714285715,0.23076923076923078,0.4166666666666667,0.08620689655172414,1.0
Spanish,Gender Stud.. ,PG Taught,2.5,0.0,0.0,20.0,11.0,6.0,12.0,8.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,,0.55,0.5454545454545454,0.6666666666666666,0.625,1.0,1.0,1.0,1.0
Spanish,Geography  and Environ.. ,UG Degree,12.0,2.5,2.5,9.0,5.0,2.5,11.0,2.5,2.5,8.0,2.5,0.0,8.0,2.5,0.0,0.20833333333333334,1.0,0.5555555555555556,0.5,0.22727272727272727,1.0,0.3125,0.0,0.3125,0.0
Spanish,Geography  and Environ.. ,PG Taught,15.0,5.0,5.0,22.0,9.0,2.5,22.0,8.0,2.5,33.0,15.0,10.0,20.0,7.0,7.0,0.3333333333333333,1.0,0.4090909090909091,0.2777777777777778,0.36363636363636365,0.3125,0.45454545454545453,0.6666666666666666,0.35,1.0
Spanish,Government  ,UG Degree,48.0,2.5,0.0,59.0,2.5,2.5,59.0,2.5,2.5,40.0,2.5,2.5,41.0,5.0,2.5,0.052083333333333336,0.0,0.0423728813559322,1.0,0.0423728813559322,1.0,0.0625,1.0,0.12195121951219512,0.5
Spanish,Government  ,PG Taught,22.0,5.0,2.5,30.0,8.0,2.5,21.0,6.0,2.5,23.0,10.0,6.0,13.0,9.0,2.5,0.22727272727272727,0.5,0.26666666666666666,0.3125,0.2857142857142857,0.4166666666666667,0.43478260869565216,0.6,0.6923076923076923,0.2777777777777778
Spanish,Health Policy ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,6.0,2.5,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,1.0
Spanish,International.. ,PG Taught,28.0,2.5,2.5,27.0,12.0,8.0,21.0,8.0,7.0,25.0,10.0,11.0,32.0,13.0,9.0,0.08928571428571429,1.0,0.4444444444444444,0.6666666666666666,0.38095238095238093,0.875,0.4,1.1,0.40625,0.6923076923076923
Spanish,International  History ,UG Degree,12.0,2.5,2.5,7.0,5.0,2.5,7.0,2.5,0.0,17.0,2.5,0.0,9.0,2.5,0.0,0.20833333333333334,1.0,0.7142857142857143,0.5,0.35714285714285715,0.0,0.14705882352941177,0.0,0.2777777777777778,0.0
Spanish,International  History ,PG Taught,9.0,2.5,2.5,6.0,2.5,2.5,5.0,2.5,0.0,2.5,2.5,2.5,7.0,5.0,2.5,0.2777777777777778,1.0,0.4166666666666667,1.0,0.5,0.0,1.0,1.0,0.7142857142857143,0.5
Spanish,International  Relations ,UG Degree,30.0,2.5,0.0,28.0,2.5,2.5,19.0,2.5,0.0,9.0,0.0,0.0,19.0,2.5,2.5,0.08333333333333333,0.0,0.08928571428571429,1.0,0.13157894736842105,0.0,0.0,,0.13157894736842105,1.0
Spanish,International  Relations ,PG Taught,26.0,8.0,6.0,16.0,5.0,6.0,18.0,5.0,2.5,13.0,2.5,2.5,15.0,7.0,5.0,0.3076923076923077,0.75,0.3125,1.2,0.2777777777777778,0.5,0.19230769230769232,1.0,0.4666666666666667,0.7142857142857143
Spanish,Language C.. ,UG Degree,9.0,2.5,2.5,8.0,2.5,2.5,5.0,2.5,2.5,7.0,2.5,0.0,2.5,0.0,0.0,0.2777777777777778,1.0,0.3125,1.0,0.5,1.0,0.35714285714285715,0.0,0.0,
Spanish,Law School  ,UG Degree,18.0,2.5,2.5,16.0,2.5,2.5,26.0,2.5,0.0,20.0,2.5,0.0,22.0,2.5,0.0,0.1388888888888889,1.0,0.15625,1.0,0.09615384615384616,0.0,0.125,0.0,0.11363636363636363,0.0
Spanish,Law School  ,PG Taught,25.0,5.0,2.5,17.0,8.0,5.0,12.0,2.5,2.5,20.0,6.0,2.5,13.0,5.0,2.5,0.2,0.5,0.47058823529411764,0.625,0.20833333333333334,1.0,0.3,0.4166666666666667,0.38461538461538464,0.5
Spanish,Management  ,UG Degree,43.0,7.0,2.5,40.0,7.0,5.0,61.0,2.5,2.5,66.0,5.0,2.5,35.0,2.5,2.5,0.16279069767441862,0.35714285714285715,0.175,0.7142857142857143,0.040983606557377046,1.0,0.07575757575757576,0.5,0.07142857142857142,1.0
Spanish,Management  ,PG Taught,40.0,11.0,6.0,37.0,8.0,6.0,31.0,9.0,2.5,30.0,9.0,5.0,28.0,7.0,2.5,0.275,0.5454545454545454,0.21621621621621623,0.75,0.2903225806451613,0.2777777777777778,0.3,0.5555555555555556,0.25,0.35714285714285715
Spanish,Mathematics  ,UG Degree,20.0,2.5,2.5,29.0,7.0,2.5,22.0,2.5,2.5,23.0,2.5,2.5,22.0,2.5,0.0,0.125,1.0,0.2413793103448276,0.35714285714285715,0.11363636363636363,1.0,0.10869565217391304,1.0,0.11363636363636363,0.0
Spanish,Mathematics  ,PG Taught,2.5,0.0,0.0,13.0,2.5,2.5,11.0,5.0,2.5,10.0,2.5,0.0,13.0,6.0,2.5,0.0,,0.19230769230769232,1.0,0.45454545454545453,0.5,0.25,0.0,0.46153846153846156,0.4166666666666667
Spanish,Media and C.. ,PG Taught,11.0,2.5,2.5,16.0,5.0,2.5,6.0,2.5,0.0,8.0,5.0,2.5,6.0,2.5,2.5,0.22727272727272727,1.0,0.3125,0.5,0.4166666666666667,0.0,0.625,0.5,0.4166666666666667,1.0
Spanish,Methodology ,PG Taught,8.0,2.5,2.5,6.0,2.5,0.0,5.0,2.5,2.5,11.0,2.5,2.5,2.5,2.5,2.5,0.3125,1.0,0.4166666666666667,0.0,0.5,1.0,0.22727272727272727,1.0,1.0,1.0
Spanish,"Philosophy,  Logic and S.. ",UG Degree,26.0,5.0,2.5,28.0,2.5,2.5,44.0,2.5,2.5,28.0,2.5,2.5,25.0,0.0,0.0,0.19230769230769232,0.5,0.08928571428571429,1.0,0.056818181818181816,1.0,0.08928571428571429,1.0,0.0,
Spanish,"Philosophy,  Logic and S.. ",PG Taught,8.0,2.5,2.5,7.0,2.5,2.5,7.0,2.5,0.0,10.0,5.0,2.5,2.5,2.5,2.5,0.3125,1.0,0.35714285714285715,1.0,0.35714285714285715,0.0,0.5,0.5,1.0,1.0
Spanish,Psychological  and Behavio.. ,UG Degree,5.0,2.5,0.0,2.5,2.5,0.0,6.0,0.0,0.0,5.0,2.5,2.5,7.0,2.5,2.5,0.5,0.0,1.0,0.0,0.0,,0.5,1.0,0.35714285714285715,1.0
Spanish,Psychological  and Behavio.. ,PG Taught,2.5,0.0,0.0,11.0,2.5,2.5,8.0,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,0.0,,0.22727272727272727,1.0,0.3125,1.0,0.35714285714285715,1.0,1.0,1.0
Spanish,School of Pu.. ,PG Taught,6.0,2.5,2.5,8.0,2.5,2.5,12.0,9.0,2.5,10.0,2.5,2.5,5.0,2.5,2.5,0.4166666666666667,1.0,0.3125,1.0,0.75,0.2777777777777778,0.25,1.0,0.5,1.0
Spanish,Social Policy  ,UG Degree,14.0,2.5,2.5,9.0,2.5,2.5,12.0,0.0,0.0,11.0,0.0,0.0,8.0,2.5,2.5,0.17857142857142858,1.0,0.2777777777777778,1.0,0.0,,0.0,,0.3125,1.0
Spanish,Social Policy  ,PG Taught,15.0,2.5,2.5,8.0,2.5,2.5,14.0,7.0,2.5,2.5,0.0,0.0,2.5,2.5,2.5,0.16666666666666666,1.0,0.3125,1.0,0.5,0.35714285714285715,0.0,,1.0,1.0
Spanish,Sociology  ,UG Degree,5.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,5.0,2.5,0.0,0.5,1.0,0.0,,,,1.0,1.0,0.5,0.0
Spanish,Sociology  ,PG Taught,21.0,9.0,7.0,22.0,10.0,8.0,17.0,9.0,5.0,15.0,8.0,2.5,15.0,5.0,2.5,0.42857142857142855,0.7777777777777778,0.45454545454545453,0.8,0.5294117647058824,0.5555555555555556,0.5333333333333333,0.3125,0.3333333333333333,0.5
Spanish,Statistics  ,UG Degree,12.0,2.5,2.5,13.0,2.5,2.5,25.0,2.5,2.5,18.0,2.5,2.5,21.0,2.5,2.5,0.20833333333333334,1.0,0.19230769230769232,1.0,0.1,1.0,0.1388888888888889,1.0,0.11904761904761904,1.0
Spanish,Statistics  ,PG Taught,2.5,2.5,0.0,13.0,6.0,2.5,17.0,2.5,2.5,10.0,2.5,2.5,5.0,0.0,0.0,1.0,0.0,0.46153846153846156,0.4166666666666667,0.14705882352941177,1.0,0.25,1.0,0.0,
Swedish,Accounting  ,UG Degree,7.0,0.0,0.0,8.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,0.0,,0.3125,1.0,0.0,,0.0,,0.0,
Swedish,Accounting  ,PG Taught,2.5,2.5,2.5,9.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,1.0,1.0,0.2777777777777778,1.0,1.0,1.0,0.0,,1.0,1.0
