Nationality,EU,Department,Program,Applications 2019,Offers 2019,Entrances 2019,Applications 2020,Offers 2020,Entrances 2020,Applications 2021,Offers 2021,Entrances 2021,Applications 2022,Offers 2022,Entrances 2022,Applications 2023,Offers 2023,Entrances 2023,Salary Group
Irish,Yes,Geography And Environment,UG Degree,2.5,0.0,0.0,8.0,2.5,0.0,5.0,2.5,0.0,7.0,2.5,0.0,5.0,2.5,0.0,Low
Irish,Yes,Geography And Environment,UG Degree,2.5,0.0,0.0,8.0,2.5,0.0,5.0,2.5,0.0,7.0,2.5,0.0,5.0,2.5,0.0,Low
Irish,Yes,Geography And Environment,UG Degree,2.5,0.0,0.0,8.0,2.5,0.0,5.0,2.5,0.0,7.0,2.5,0.0,5.0,2.5,0.0,Low
Irish,Yes,Geography And Environment,PG Taught,13.0,7.0,2.5,10.0,2.5,2.5,20.0,9.0,6.0,5.0,2.5,2.5,7.0,2.5,2.5,Low
Irish,Yes,Geography And Environment,PG Taught,13.0,7.0,2.5,10.0,2.5,2.5,20.0,9.0,6.0,5.0,2.5,2.5,7.0,2.5,2.5,Low
Irish,Yes,Geography And Environment,PG Taught,13.0,7.0,2.5,10.0,2.5,2.5,20.0,9.0,6.0,5.0,2.5,2.5,7.0,2.5,2.5,Low
Irish,Yes,Geography And Environment,PG Taught,13.0,7.0,2.5,10.0,2.5,2.5,20.0,9.0,6.0,5.0,2.5,2.5,7.0,2.5,2.5,Low
Irish,Yes,Geography And Environment,PG Taught,13.0,7.0,2.5,10.0,2.5,2.5,20.0,9.0,6.0,5.0,2.5,2.5,7.0,2.5,2.5,Low
Irish,Yes,Geography And Environment,PG Taught,13.0,7.0,2.5,10.0,2.5,2.5,20.0,9.0,6.0,5.0,2.5,2.5,7.0,2.5,2.5,Low
Irish,Yes,Geography And Environment,PG Taught,13.0,7.0,2.5,10.0,2.5,2.5,20.0,9.0,6.0,5.0,2.5,2.5,7.0,2.5,2.5,Low
Irish,Yes,Geography And Environment,PG Taught,13.0,7.0,2.5,10.0,2.5,2.5,20.0,9.0,6.0,5.0,2.5,2.5,7.0,2.5,2.5,Low
Irish,Yes,Geography And Environment,PG Taught,13.0,7.0,2.5,10.0,2.5,2.5,20.0,9.0,6.0,5.0,2.5,2.5,7.0,2.5,2.5,Low
Irish,Yes,Geography And Environment,PG Taught,13.0,7.0,2.5,10.0,2.5,2.5,20.0,9.0,6.0,5.0,2.5,2.5,7.0,2.5,2.5,Low
Irish,Yes,Geography And Environment,PG Taught,13.0,7.0,2.5,10.0,2.5,2.5,20.0,9.0,6.0,5.0,2.5,2.5,7.0,2.5,2.5,Low
Irish,Yes,Geography And Environment,PG Taught,13.0,7.0,2.5,10.0,2.5,2.5,20.0,9.0,6.0,5.0,2.5,2.5,7.0,2.5,2.5,Low
Irish,Yes,Geography And Environment,PG Taught,13.0,7.0,2.5,10.0,2.5,2.5,20.0,9.0,6.0,5.0,2.5,2.5,7.0,2.5,2.5,Low
Irish,Yes,Geography And Environment,PG Taught,13.0,7.0,2.5,10.0,2.5,2.5,20.0,9.0,6.0,5.0,2.5,2.5,7.0,2.5,2.5,Low
Irish,Yes,Government,UG Degree,12.0,2.5,0.0,17.0,2.5,2.5,22.0,2.5,2.5,20.0,2.5,2.5,26.0,7.0,2.5,High
Irish,Yes,Government,UG Degree,12.0,2.5,0.0,17.0,2.5,2.5,22.0,2.5,2.5,20.0,2.5,2.5,26.0,7.0,2.5,High
Irish,Yes,Government,UG Degree,12.0,2.5,0.0,17.0,2.5,2.5,22.0,2.5,2.5,20.0,2.5,2.5,26.0,7.0,2.5,High
Irish,Yes,Government,UG Degree,12.0,2.5,0.0,17.0,2.5,2.5,22.0,2.5,2.5,20.0,2.5,2.5,26.0,7.0,2.5,High
Irish,Yes,Government,UG Degree,12.0,2.5,0.0,17.0,2.5,2.5,22.0,2.5,2.5,20.0,2.5,2.5,26.0,7.0,2.5,High
Irish,Yes,Government,UG Degree,12.0,2.5,0.0,17.0,2.5,2.5,22.0,2.5,2.5,20.0,2.5,2.5,26.0,7.0,2.5,High
Irish,Yes,Government,UG Degree,12.0,2.5,0.0,17.0,2.5,2.5,22.0,2.5,2.5,20.0,2.5,2.5,26.0,7.0,2.5,High
Irish,Yes,Government,UG Degree,12.0,2.5,0.0,17.0,2.5,2.5,22.0,2.5,2.5,20.0,2.5,2.5,26.0,7.0,2.5,High
Irish,Yes,Government,UG Degree,12.0,2.5,0.0,17.0,2.5,2.5,22.0,2.5,2.5,20.0,2.5,2.5,26.0,7.0,2.5,High
Irish,Yes,Government,UG Degree,12.0,2.5,0.0,17.0,2.5,2.5,22.0,2.5,2.5,20.0,2.5,2.5,26.0,7.0,2.5,High
Irish,Yes,Government,UG Degree,12.0,2.5,0.0,17.0,2.5,2.5,22.0,2.5,2.5,20.0,2.5,2.5,26.0,7.0,2.5,High
Irish,Yes,Government,UG Degree,12.0,2.5,0.0,17.0,2.5,2.5,22.0,2.5,2.5,20.0,2.5,2.5,26.0,7.0,2.5,High
Irish,Yes,Government,PG Taught,10.0,5.0,2.5,8.0,2.5,2.5,2.5,0.0,0.0,8.0,6.0,2.5,9.0,5.0,2.5,High
Irish,Yes,Government,PG Taught,10.0,5.0,2.5,8.0,2.5,2.5,2.5,0.0,0.0,8.0,6.0,2.5,9.0,5.0,2.5,High
Irish,Yes,Government,PG Taught,10.0,5.0,2.5,8.0,2.5,2.5,2.5,0.0,0.0,8.0,6.0,2.5,9.0,5.0,2.5,High
Irish,Yes,Government,PG Taught,10.0,5.0,2.5,8.0,2.5,2.5,2.5,0.0,0.0,8.0,6.0,2.5,9.0,5.0,2.5,High
Irish,Yes,Government,PG Taught,10.0,5.0,2.5,8.0,2.5,2.5,2.5,0.0,0.0,8.0,6.0,2.5,9.0,5.0,2.5,High
Irish,Yes,Government,PG Taught,10.0,5.0,2.5,8.0,2.5,2.5,2.5,0.0,0.0,8.0,6.0,2.5,9.0,5.0,2.5,High
Irish,Yes,Government,PG Taught,10.0,5.0,2.5,8.0,2.5,2.5,2.5,0.0,0.0,8.0,6.0,2.5,9.0,5.0,2.5,High
Irish,Yes,Government,PG Taught,10.0,5.0,2.5,8.0,2.5,2.5,2.5,0.0,0.0,8.0,6.0,2.5,9.0,5.0,2.5,High
Irish,Yes,Government,PG Taught,10.0,5.0,2.5,8.0,2.5,2.5,2.5,0.0,0.0,8.0,6.0,2.5,9.0,5.0,2.5,High
Irish,Yes,Government,PG Taught,10.0,5.0,2.5,8.0,2.5,2.5,2.5,0.0,0.0,8.0,6.0,2.5,9.0,5.0,2.5,High
Irish,Yes,Government,PG Taught,10.0,5.0,2.5,8.0,2.5,2.5,2.5,0.0,0.0,8.0,6.0,2.5,9.0,5.0,2.5,High
Irish,Yes,Government,PG Taught,10.0,5.0,2.5,8.0,2.5,2.5,2.5,0.0,0.0,8.0,6.0,2.5,9.0,5.0,2.5,High
Irish,Yes,Health Policy,PG Taught,2.5,2.5,0.0,7.0,5.0,2.5,5.0,2.5,2.5,2.5,2.5,2.5,5.0,2.5,2.5,High
Irish,Yes,Health Policy,PG Taught,2.5,2.5,0.0,7.0,5.0,2.5,5.0,2.5,2.5,2.5,2.5,2.5,5.0,2.5,2.5,High
Irish,Yes,Health Policy,PG Taught,2.5,2.5,0.0,7.0,5.0,2.5,5.0,2.5,2.5,2.5,2.5,2.5,5.0,2.5,2.5,High
Irish,Yes,Health Policy,PG Taught,2.5,2.5,0.0,7.0,5.0,2.5,5.0,2.5,2.5,2.5,2.5,2.5,5.0,2.5,2.5,High
Irish,Yes,Health Policy,PG Taught,2.5,2.5,0.0,7.0,5.0,2.5,5.0,2.5,2.5,2.5,2.5,2.5,5.0,2.5,2.5,High
Irish,Yes,International Development,PG Taught,11.0,2.5,2.5,11.0,2.5,2.5,14.0,8.0,2.5,2.5,2.5,2.5,2.5,0.0,0.0,Low
Irish,Yes,International Development,PG Taught,11.0,2.5,2.5,11.0,2.5,2.5,14.0,8.0,2.5,2.5,2.5,2.5,2.5,0.0,0.0,Low
Irish,Yes,International Development,PG Taught,11.0,2.5,2.5,11.0,2.5,2.5,14.0,8.0,2.5,2.5,2.5,2.5,2.5,0.0,0.0,Low
Irish,Yes,International Development,PG Taught,11.0,2.5,2.5,11.0,2.5,2.5,14.0,8.0,2.5,2.5,2.5,2.5,2.5,0.0,0.0,Low
Irish,Yes,International History,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,9.0,2.5,2.5,9.0,2.5,0.0,Low
Irish,Yes,International History,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,9.0,2.5,2.5,9.0,2.5,0.0,Low
Irish,Yes,International History,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,9.0,2.5,2.5,9.0,2.5,0.0,Low
Irish,Yes,International History,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,9.0,2.5,2.5,9.0,2.5,0.0,Low
Irish,Yes,International History,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,9.0,2.5,2.5,9.0,2.5,0.0,Low
Irish,Yes,International History,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,9.0,2.5,2.5,9.0,2.5,0.0,Low
Irish,Yes,International History,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,9.0,2.5,2.5,9.0,2.5,0.0,Low
Irish,Yes,International History,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,9.0,2.5,2.5,9.0,2.5,0.0,Low
Irish,Yes,International History,PG Taught,6.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,9.0,2.5,2.5,2.5,2.5,2.5,Low
Irish,Yes,International History,PG Taught,6.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,9.0,2.5,2.5,2.5,2.5,2.5,Low
Irish,Yes,International History,PG Taught,6.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,9.0,2.5,2.5,2.5,2.5,2.5,Low
Irish,Yes,International History,PG Taught,6.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,9.0,2.5,2.5,2.5,2.5,2.5,Low
Irish,Yes,International History,PG Taught,6.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,9.0,2.5,2.5,2.5,2.5,2.5,Low
Irish,Yes,International History,PG Taught,6.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,9.0,2.5,2.5,2.5,2.5,2.5,Low
Irish,Yes,International History,PG Taught,6.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,9.0,2.5,2.5,2.5,2.5,2.5,Low
Irish,Yes,International History,PG Taught,6.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,9.0,2.5,2.5,2.5,2.5,2.5,Low
Irish,Yes,International Relations,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,5.0,2.5,2.5,2.5,0.0,0.0,Low
Irish,Yes,International Relations,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,5.0,2.5,2.5,2.5,0.0,0.0,Low
Irish,Yes,International Relations,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,5.0,2.5,2.5,2.5,0.0,0.0,Low
Irish,Yes,International Relations,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,5.0,2.5,2.5,2.5,0.0,0.0,Low
Irish,Yes,International Relations,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,5.0,2.5,2.5,2.5,0.0,0.0,Low
Irish,Yes,International Relations,PG Taught,10.0,2.5,2.5,10.0,5.0,2.5,10.0,2.5,0.0,7.0,2.5,0.0,8.0,2.5,2.5,Low
Irish,Yes,International Relations,PG Taught,10.0,2.5,2.5,10.0,5.0,2.5,10.0,2.5,0.0,7.0,2.5,0.0,8.0,2.5,2.5,Low
Irish,Yes,International Relations,PG Taught,10.0,2.5,2.5,10.0,5.0,2.5,10.0,2.5,0.0,7.0,2.5,0.0,8.0,2.5,2.5,Low
Irish,Yes,International Relations,PG Taught,10.0,2.5,2.5,10.0,5.0,2.5,10.0,2.5,0.0,7.0,2.5,0.0,8.0,2.5,2.5,Low
Irish,Yes,International Relations,PG Taught,10.0,2.5,2.5,10.0,5.0,2.5,10.0,2.5,0.0,7.0,2.5,0.0,8.0,2.5,2.5,Low
Irish,Yes,Language Centre,UG Degree,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Irish,Yes,Law School,UG Degree,20.0,2.5,0.0,23.0,6.0,2.5,25.0,5.0,2.5,30.0,6.0,2.5,21.0,2.5,2.5,
Irish,Yes,Law School,PG Taught,24.0,12.0,5.0,25.0,17.0,6.0,31.0,26.0,11.0,15.0,6.0,2.5,17.0,13.0,6.0,
Irish,Yes,Management,UG Degree,5.0,2.5,0.0,6.0,2.5,0.0,9.0,0.0,0.0,7.0,2.5,2.5,5.0,0.0,0.0,High
Irish,Yes,Management,UG Degree,5.0,2.5,0.0,6.0,2.5,0.0,9.0,0.0,0.0,7.0,2.5,2.5,5.0,0.0,0.0,High
Irish,Yes,Management,UG Degree,5.0,2.5,0.0,6.0,2.5,0.0,9.0,0.0,0.0,7.0,2.5,2.5,5.0,0.0,0.0,High
Irish,Yes,Management,UG Degree,5.0,2.5,0.0,6.0,2.5,0.0,9.0,0.0,0.0,7.0,2.5,2.5,5.0,0.0,0.0,High
Irish,Yes,Management,UG Degree,5.0,2.5,0.0,6.0,2.5,0.0,9.0,0.0,0.0,7.0,2.5,2.5,5.0,0.0,0.0,High
Irish,Yes,Management,UG Degree,5.0,2.5,0.0,6.0,2.5,0.0,9.0,0.0,0.0,7.0,2.5,2.5,5.0,0.0,0.0,High
Irish,Yes,Management,UG Degree,5.0,2.5,0.0,6.0,2.5,0.0,9.0,0.0,0.0,7.0,2.5,2.5,5.0,0.0,0.0,High
Irish,Yes,Management,UG Degree,5.0,2.5,0.0,6.0,2.5,0.0,9.0,0.0,0.0,7.0,2.5,2.5,5.0,0.0,0.0,High
Irish,Yes,Management,PG Taught,11.0,2.5,2.5,19.0,7.0,2.5,8.0,6.0,2.5,13.0,5.0,2.5,9.0,2.5,2.5,High
Irish,Yes,Management,PG Taught,11.0,2.5,2.5,19.0,7.0,2.5,8.0,6.0,2.5,13.0,5.0,2.5,9.0,2.5,2.5,High
Irish,Yes,Management,PG Taught,11.0,2.5,2.5,19.0,7.0,2.5,8.0,6.0,2.5,13.0,5.0,2.5,9.0,2.5,2.5,High
Irish,Yes,Management,PG Taught,11.0,2.5,2.5,19.0,7.0,2.5,8.0,6.0,2.5,13.0,5.0,2.5,9.0,2.5,2.5,High
Irish,Yes,Management,PG Taught,11.0,2.5,2.5,19.0,7.0,2.5,8.0,6.0,2.5,13.0,5.0,2.5,9.0,2.5,2.5,High
Irish,Yes,Management,PG Taught,11.0,2.5,2.5,19.0,7.0,2.5,8.0,6.0,2.5,13.0,5.0,2.5,9.0,2.5,2.5,High
Irish,Yes,Management,PG Taught,11.0,2.5,2.5,19.0,7.0,2.5,8.0,6.0,2.5,13.0,5.0,2.5,9.0,2.5,2.5,High
Irish,Yes,Management,PG Taught,11.0,2.5,2.5,19.0,7.0,2.5,8.0,6.0,2.5,13.0,5.0,2.5,9.0,2.5,2.5,High
Irish,Yes,Mathematics,UG Degree,2.5,2.5,0.0,10.0,2.5,2.5,12.0,2.5,2.5,11.0,2.5,0.0,10.0,0.0,0.0,High
Irish,Yes,Mathematics,UG Degree,2.5,2.5,0.0,10.0,2.5,2.5,12.0,2.5,2.5,11.0,2.5,0.0,10.0,0.0,0.0,High
Irish,Yes,Mathematics,UG Degree,2.5,2.5,0.0,10.0,2.5,2.5,12.0,2.5,2.5,11.0,2.5,0.0,10.0,0.0,0.0,High
Irish,Yes,Mathematics,PG Taught,6.0,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,2.5,0.0,0.0,High
Irish,Yes,Mathematics,PG Taught,6.0,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,2.5,0.0,0.0,High
Irish,Yes,Mathematics,PG Taught,6.0,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,2.5,0.0,0.0,High
Irish,Yes,Media And Communications,PG Taught,7.0,2.5,2.5,8.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,Low
Irish,Yes,Media And Communications,PG Taught,7.0,2.5,2.5,8.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,Low
Irish,Yes,Media And Communications,PG Taught,7.0,2.5,2.5,8.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,Low
Irish,Yes,Media And Communications,PG Taught,7.0,2.5,2.5,8.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,Low
Irish,Yes,Media And Communications,PG Taught,7.0,2.5,2.5,8.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,Low
Irish,Yes,Media And Communications,PG Taught,7.0,2.5,2.5,8.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,Low
Irish,Yes,Media And Communications,PG Taught,7.0,2.5,2.5,8.0,6.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,Low
Irish,Yes,Methodology,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,High
Irish,Yes,"Philosophy, Logic And Scientific Method",UG Degree,12.0,2.5,0.0,14.0,2.5,2.5,13.0,2.5,0.0,15.0,2.5,2.5,13.0,2.5,2.5,Low
Irish,Yes,"Philosophy, Logic And Scientific Method",UG Degree,12.0,2.5,0.0,14.0,2.5,2.5,13.0,2.5,0.0,15.0,2.5,2.5,13.0,2.5,2.5,Low
Irish,Yes,"Philosophy, Logic And Scientific Method",PG Taught,2.5,2.5,2.5,6.0,2.5,0.0,2.5,2.5,0.0,6.0,2.5,2.5,8.0,2.5,2.5,Low
Irish,Yes,"Philosophy, Logic And Scientific Method",PG Taught,2.5,2.5,2.5,6.0,2.5,0.0,2.5,2.5,0.0,6.0,2.5,2.5,8.0,2.5,2.5,Low
Irish,Yes,Psychological And Behavioural Science,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,6.0,2.5,0.0,2.5,2.5,0.0,Low
Irish,Yes,Psychological And Behavioural Science,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,6.0,2.5,0.0,2.5,2.5,0.0,Low
Irish,Yes,Psychological And Behavioural Science,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,6.0,2.5,0.0,2.5,2.5,0.0,Low
Irish,Yes,Psychological And Behavioural Science,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,6.0,2.5,0.0,2.5,2.5,0.0,Low
Irish,Yes,Psychological And Behavioural Science,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,6.0,2.5,0.0,2.5,2.5,0.0,Low
Irish,Yes,Psychological And Behavioural Science,PG Taught,5.0,2.5,2.5,12.0,2.5,2.5,9.0,2.5,2.5,11.0,2.5,2.5,9.0,6.0,2.5,Low
Irish,Yes,Psychological And Behavioural Science,PG Taught,5.0,2.5,2.5,12.0,2.5,2.5,9.0,2.5,2.5,11.0,2.5,2.5,9.0,6.0,2.5,Low
Irish,Yes,Psychological And Behavioural Science,PG Taught,5.0,2.5,2.5,12.0,2.5,2.5,9.0,2.5,2.5,11.0,2.5,2.5,9.0,6.0,2.5,Low
Irish,Yes,Psychological And Behavioural Science,PG Taught,5.0,2.5,2.5,12.0,2.5,2.5,9.0,2.5,2.5,11.0,2.5,2.5,9.0,6.0,2.5,Low
Irish,Yes,Psychological And Behavioural Science,PG Taught,5.0,2.5,2.5,12.0,2.5,2.5,9.0,2.5,2.5,11.0,2.5,2.5,9.0,6.0,2.5,Low
Irish,Yes,Public Policy,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,
Irish,Yes,Social Policy,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Irish,Yes,Social Policy,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Irish,Yes,Social Policy,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Irish,Yes,Social Policy,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Irish,Yes,Social Policy,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Irish,Yes,Social Policy,PG Taught,7.0,2.5,2.5,5.0,2.5,2.5,7.0,2.5,2.5,8.0,6.0,2.5,2.5,2.5,2.5,Low
Irish,Yes,Social Policy,PG Taught,7.0,2.5,2.5,5.0,2.5,2.5,7.0,2.5,2.5,8.0,6.0,2.5,2.5,2.5,2.5,Low
Irish,Yes,Social Policy,PG Taught,7.0,2.5,2.5,5.0,2.5,2.5,7.0,2.5,2.5,8.0,6.0,2.5,2.5,2.5,2.5,Low
Irish,Yes,Social Policy,PG Taught,7.0,2.5,2.5,5.0,2.5,2.5,7.0,2.5,2.5,8.0,6.0,2.5,2.5,2.5,2.5,Low
Irish,Yes,Social Policy,PG Taught,7.0,2.5,2.5,5.0,2.5,2.5,7.0,2.5,2.5,8.0,6.0,2.5,2.5,2.5,2.5,Low
Irish,Yes,Sociology,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,Low
Irish,Yes,Sociology,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,Low
Irish,Yes,Sociology,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,Low
Irish,Yes,Sociology,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,Low
Irish,Yes,Sociology,UG Degree,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,Low
Irish,Yes,Sociology,PG Taught,7.0,2.5,2.5,9.0,2.5,2.5,9.0,5.0,2.5,2.5,2.5,2.5,12.0,7.0,2.5,Low
Irish,Yes,Sociology,PG Taught,7.0,2.5,2.5,9.0,2.5,2.5,9.0,5.0,2.5,2.5,2.5,2.5,12.0,7.0,2.5,Low
Irish,Yes,Sociology,PG Taught,7.0,2.5,2.5,9.0,2.5,2.5,9.0,5.0,2.5,2.5,2.5,2.5,12.0,7.0,2.5,Low
Irish,Yes,Sociology,PG Taught,7.0,2.5,2.5,9.0,2.5,2.5,9.0,5.0,2.5,2.5,2.5,2.5,12.0,7.0,2.5,Low
Irish,Yes,Sociology,PG Taught,7.0,2.5,2.5,9.0,2.5,2.5,9.0,5.0,2.5,2.5,2.5,2.5,12.0,7.0,2.5,Low
Irish,Yes,Statistics,UG Degree,9.0,2.5,2.5,11.0,2.5,0.0,7.0,2.5,2.5,16.0,5.0,2.5,16.0,2.5,2.5,High
Irish,Yes,Statistics,UG Degree,9.0,2.5,2.5,11.0,2.5,0.0,7.0,2.5,2.5,16.0,5.0,2.5,16.0,2.5,2.5,High
Irish,Yes,Statistics,UG Degree,9.0,2.5,2.5,11.0,2.5,0.0,7.0,2.5,2.5,16.0,5.0,2.5,16.0,2.5,2.5,High
Irish,Yes,Statistics,UG Degree,9.0,2.5,2.5,11.0,2.5,0.0,7.0,2.5,2.5,16.0,5.0,2.5,16.0,2.5,2.5,High
Irish,Yes,Statistics,UG Degree,9.0,2.5,2.5,11.0,2.5,0.0,7.0,2.5,2.5,16.0,5.0,2.5,16.0,2.5,2.5,High
Irish,Yes,Statistics,UG Degree,9.0,2.5,2.5,11.0,2.5,0.0,7.0,2.5,2.5,16.0,5.0,2.5,16.0,2.5,2.5,High
Irish,Yes,Statistics,UG Degree,9.0,2.5,2.5,11.0,2.5,0.0,7.0,2.5,2.5,16.0,5.0,2.5,16.0,2.5,2.5,High
Irish,Yes,Statistics,UG Degree,9.0,2.5,2.5,11.0,2.5,0.0,7.0,2.5,2.5,16.0,5.0,2.5,16.0,2.5,2.5,High
Irish,Yes,Statistics,UG Degree,9.0,2.5,2.5,11.0,2.5,0.0,7.0,2.5,2.5,16.0,5.0,2.5,16.0,2.5,2.5,High
Irish,Yes,Statistics,UG Degree,9.0,2.5,2.5,11.0,2.5,0.0,7.0,2.5,2.5,16.0,5.0,2.5,16.0,2.5,2.5,High
Irish,Yes,Statistics,PG Taught,2.5,2.5,0.0,8.0,2.5,2.5,2.5,2.5,0.0,6.0,2.5,0.0,2.5,2.5,2.5,High
Irish,Yes,Statistics,PG Taught,2.5,2.5,0.0,8.0,2.5,2.5,2.5,2.5,0.0,6.0,2.5,0.0,2.5,2.5,2.5,High
Irish,Yes,Statistics,PG Taught,2.5,2.5,0.0,8.0,2.5,2.5,2.5,2.5,0.0,6.0,2.5,0.0,2.5,2.5,2.5,High
Irish,Yes,Statistics,PG Taught,2.5,2.5,0.0,8.0,2.5,2.5,2.5,2.5,0.0,6.0,2.5,0.0,2.5,2.5,2.5,High
Irish,Yes,Statistics,PG Taught,2.5,2.5,0.0,8.0,2.5,2.5,2.5,2.5,0.0,6.0,2.5,0.0,2.5,2.5,2.5,High
Irish,Yes,Statistics,PG Taught,2.5,2.5,0.0,8.0,2.5,2.5,2.5,2.5,0.0,6.0,2.5,0.0,2.5,2.5,2.5,High
Irish,Yes,Statistics,PG Taught,2.5,2.5,0.0,8.0,2.5,2.5,2.5,2.5,0.0,6.0,2.5,0.0,2.5,2.5,2.5,High
Irish,Yes,Statistics,PG Taught,2.5,2.5,0.0,8.0,2.5,2.5,2.5,2.5,0.0,6.0,2.5,0.0,2.5,2.5,2.5,High
Irish,Yes,Statistics,PG Taught,2.5,2.5,0.0,8.0,2.5,2.5,2.5,2.5,0.0,6.0,2.5,0.0,2.5,2.5,2.5,High
Irish,Yes,Statistics,PG Taught,2.5,2.5,0.0,8.0,2.5,2.5,2.5,2.5,0.0,6.0,2.5,0.0,2.5,2.5,2.5,High
Italian,Yes,Accounting,UG Degree,30.0,2.5,2.5,34.0,2.5,2.5,25.0,2.5,0.0,21.0,2.5,2.5,28.0,2.5,0.0,High
Italian,Yes,Accounting,UG Degree,30.0,2.5,2.5,34.0,2.5,2.5,25.0,2.5,0.0,21.0,2.5,2.5,28.0,2.5,0.0,High
Italian,Yes,Accounting,PG Taught,36.0,17.0,12.0,29.0,14.0,8.0,31.0,18.0,10.0,22.0,8.0,2.5,27.0,9.0,2.5,High
Italian,Yes,Accounting,PG Taught,36.0,17.0,12.0,29.0,14.0,8.0,31.0,18.0,10.0,22.0,8.0,2.5,27.0,9.0,2.5,High
